,index,Google Name,Latitude,Longitude,Google Rating,Yelp Name,Yelp Rating,Yelp Review Count,Average Rating
3048,3048,Six Row Brewing Company,38.6335485,-90.23762099999999,4.1,,,,
3050,3050,Madison River Brewing Co,45.7714193,-111.1685176,4.7,,,,
3053,3053,Steel River Brewery,-32.88086699999999,151.7276851,0,,,,
3055,3055,Brauerei Kronburg Josef Schweighart e.K.,47.90434,10.15767,4.6,,,,
3058,3058,Forest City brewery Iserlohn GmbH,51.3606945,7.676152200000001,4.9,,,,
3062,3062,Trinity Brewing,38.8974503,-104.8543389,4,,,,
3063,3063,Skookum Brewery,48.15888169999999,-122.1503047,4.6,,,,
3066,3066,"Goodieson Brewery, McLaren Vale",-35.2177862,138.5798321,4.6,,,,
3067,3067,Brauerei Friedel Inh. Michaela Baier,49.7606008,10.8942885,3,,,,
3069,3069,Stensbogaard Bryghus,55.202774,9.993936999999999,0,,,,
3070,3070,Charlis Brygghus,56.023399,14.3679499,4.8,,,,
3071,3071,Suds Brothers Brewery,39.1590389,-108.7326726,4.2,,,,
3072,3072,Naked Dove Brewing Company,42.8667947,-77.2252346,4.8,,,,
3075,3075,Comanche Creek Brewery,36.5823781,-105.2906265,4.8,,,,
3076,3076,The White Star Hotel,-35.0270555,117.8860754,4,,,,
3078,3078,Café The New Relais Postal,49.7643238,5.8853009,4.2,,,,
3082,3082,Boatrocker Brewing Company,-38.003652,145.11376,4.8,,,,
3083,3083,Indie Alehouse,43.6655507,-79.46533869999999,4.5,,,,
3084,3084,Rockmill Brewery,39.748262,-82.7097866,4.7,,,,
3086,3086,Carolina Brewing Company,35.6560063,-78.8543135,4.7,,,,
3087,3087,Real Ale Brewing Company,30.1132678,-98.4128183,4.8,,,,
3089,3089,Augusta Brew Haus,38.5703217,-90.88039169999999,3.9,,,,
3090,3090,Crown Brewing,41.4158226,-87.36357629999999,4.3,,,,
3091,3091,Live Oak Brewing Company,30.2209082,-97.6610692,4.7,,,,
3093,3093,Athenian Brewery S.A.,37.9778669,23.6770898,4.7,,,,
3094,3094,Pearl Street Grill & Brewery,42.88104990000001,-78.8774038,4.4,,,,
3095,3095,Roy Pitz Brewing Company,39.9395238,-77.6562335,4.5,,,,
3097,3097,Brauhaus Schweinfurt Verwaltungs GmbH,50.05296999999999,10.23405,0,,,,
3099,3099,Chattanooga Brewing Co.,35.036098,-85.314407,4.4,,,,
3100,3100,The L.Hoster Brewing Co.,39.944867,-83.01576999999999,0,,,,
3101,3101,Moskovskaya Pivovarennaya Kompaniya,55.9314782,37.7204425,4.6,,,,
3103,3103,Whitstable Brewery,51.205191,0.6798243,4,,,,
3104,3104,Stonehouse Brewery,52.84106,-3.043409,4.9,,,,
3107,3107,Mess Maguaire,53.3470465,-6.2580402,3.3,,,,
3108,3108,Black Forest Brew Haus,40.7550384,-73.4144251,4,,,,
3111,3111,Chama River Brewing Co,35.1399453,-106.5999663,4,,,,
3112,3112,Goose Island Beer Company,41.8870971,-87.67211830000001,4.7,,,,
3114,3114,Cocoa Beach Brewing Company,28.3213539,-80.6090777,4.1,,,,
3116,3116,Scharers Little Brewery,-33.859772,151.207103,0,,,,
3117,3117,Prescott Brewing Company,34.5420987,-112.4697267,4.3,,,,
3118,3118,Knops Beer Company Ltd.,56.04447099999999,-2.802085,5,,,,
3119,3119,Cleveland Chop,41.4994315,-81.6993047,4.5,,,,
3123,3123,Off The Rail Brewing,49.2778921,-123.0760029,4.4,,,,
3124,3124,Jack Black Brewing Company,-34.0397859,18.4798489,4.6,,,,
3126,3126,Tequesta Brewing Co,26.9589966,-80.08406959999999,4.7,,,,
3131,3131,COAST Brewing Company,32.8735877,-79.9720038,4.7,,,,
3132,3132,McMenamins Spar Café,47.0450386,-122.9009595,4.2,,,,
3133,3133,George Wright Brewing Company,53.4944107,-2.7743212,0,,,,
3135,3135,Wibblers Brewery (Farms) Ltd,51.65962649999999,0.8381189,4.9,,,,
3138,3138,Brauhaus Sion,50.939428,6.9593234,3.9,,,,
3140,3140,Falling Sky Brew Pub,44.0452338,-123.0921643,4.3,,,,
3141,3141,Cowtown Brewing Co,32.7624266,-97.3244947,4.8,,,,
3142,3142,Black Swan Brewpub,39.6742771,-86.3731626,4,,,,
3144,3144,Brasserie de Cazeau,50.63517,3.27223,4.7,,,,
3145,3145,くめざくら大山ブルワリー,35.3876533,133.46681,4.1,,,,
3146,3146,Burnley Brewing,-37.820297,145.0137544,4.6,,,,
3147,3147,Brasserie Des Alberes,42.531115,2.953253,4,,,,
3149,3149,Krug Bier,-19.9420545,-43.9362581,4,,,,
3150,3150,House of Brews,-28.0007048,153.429735,4.4,,,,
3151,3151,Cornerstone Brewing Company,41.771546,-81.048817,4.2,,,,
3154,3154,Surgenor Brewing Co Ltd,49.68895269999999,-124.9366823,0,,,,
3155,3155,Fur Bryghus,56.831571,8.9633219,4.2,,,,
3158,3158,Cerveceria Artesanal Mak Bier,-31.975356,-64.55866379999999,4.1,,,,
3159,3159,Maltovivo Srl,41.22267,14.6529994,4.4,,,,
3160,3160,"D.G. Yuengling & Son, Inc. - Brewery, Museum and Gift Shop",40.683249,-76.197799,4.8,,,,
3161,3161,Upright Brewing,45.534746,-122.6684662,4.7,,,,
3162,3162,Bold City Brewery,30.318992,-81.6954356,4.8,,,,
3163,3163,Central Waters Brewing Co.,44.4422564,-89.2796641,4.7,,,,
3166,3166,Brouwerij De Ryck,50.8875797,3.891626,4.4,,,,
3167,3167,Einstök Ölgerð,65.68991679999999,-18.0951914,5,,,,
3168,3168,Seabright Brewery,36.967518,-122.0084095,4.1,,,,
3169,3169,Micro De Bromont,45.3173367,-72.6440859,0,,,,
3172,3172,Brauerei Stadtguet,47.4984352,8.7575825,4.3,,,,
3173,3173,Luckie Ales,56.2022689,-3.016448,0,,,,
3174,3174,Spitalbrauerei Regensburg,49.0242218,12.0966773,5,,,,
3175,3175,Brauhaus Lemke am Alex,52.5225433,13.4077812,3.5,,,,
3176,3176,Little Rivers Brewery,-41.160138,147.514059,4.9,,,,
3177,3177,Gilgamesh Brewing,44.906059,-123.0192899,4.2,,,,
3178,3178,San Luis Valley Brewing Company,37.4683105,-105.8668514,3.8,,,,
3180,3180,Birrificio The Brave,45.32178709999999,9.489147599999999,4.9,,,,
3181,3181,Grand Canyon Brewing Company,35.2509576,-112.1953305,3.6,,,,
3182,3182,Sutter Buttes Brewing,39.1373135,-121.6151524,4.4,,,,
3183,3183,Orkney Brewery,59.0692359,-3.3096113,4.7,,,,
3187,3187,Mauldons Ltd,52.0441696,0.7561517999999999,5,,,,
3188,3188,Logsdon Farmhouse Ales,45.5880618,-121.5362663,4.2,,,,
3189,3189,Seven Bridges Grille & Brewery,30.2617454,-81.55374259999999,4.2,,,,
3190,3190,Nibe Bryghus,56.98894199999999,9.634418,4.6,,,,
3192,3192,Allendale Brewery,54.9037854,-2.2648591,4.9,,,,
3193,3193,Hofbrauhaus Wolters GmbH,52.24653,10.53019,3.8,,,,
3194,3194,Hinterland Brewery,44.5032619,-88.0642467,3.8,,,,
3196,3196,Wye Valley Brewery,52.1490624,-2.5517781,5,,,,
3198,3198,Thirsty Pagan Brewing,46.7269111,-92.1021164,4.5,,,,
3199,3199,Last Drop Pub & Brewery,-32.0667923,115.9321455,3.1,,,,
3200,3200,Geltsdale Brewery,54.9413475,-2.7474696,0,,,,
3201,3201,Il Birrificio di Como,45.7894364,9.0825408,4,,,,
3202,3202,South Street Brewery,38.029338,-78.482687,4.3,,,,
3203,3203,Brauerei u. Gasthof zur Krone,47.671561,9.588956,4.3,,,,
3204,3204,21st Amendment Brewery & Restaurant,37.7824704,-122.3925119,4.3,,,,
3205,3205,De Hoevebrouwers,50.8785348,3.8294738,5,,,,
3206,3206,Downhill Brewing,39.527035,-104.770215,4.6,,,,
3209,3209,Brasserie Au Baron,50.3363017,3.7376528,4.3,,,,
3210,3210,Lindenbrauerei e. V. Kultur- und Kommunikationszentrum,51.5348158,7.6849878,4.1,,,,
3211,3211,Brasserie Sancerroise,47.3295774,2.8300366,4.4,,,,
3213,3213,Blue Corn Cafe & Brewery,35.6386229,-106.0154819,4,,,,
3214,3214,Twickenham Fine Ales,51.4452914,-0.3453514,4.8,,,,
3215,3215,Hammerpot Brewery Ltd,50.8405886,-0.5071254,5,,,,
3217,3217,Rzhevpivo,56.249208,34.3438071,4.1,,,,
3222,3222,Düsseldorfer Privatbrauerei Frankenheim GmbH & Co. KG,51.2291904,6.7927572,3.4,,,,
3223,3223,Birrificio Spluga S.r.l.,46.2940231,9.366735199999999,3.7,,,,
3224,3224,Middle Villa Inn,42.719367,-85.47178699999999,3,,,,
3225,3225,Cervejaria Malta,-22.6575186,-50.4031625,4.4,,,,
3228,3228,La Birreria - Palermo,-34.584061,-58.4366703,4.1,,,,
3231,3231,Oslo Mikrobryggeri,59.9243579,10.7241915,4.3,,,,
3233,3233,Brauerei Gasthof Hennemann,49.7808831,10.8419583,4.7,,,,
3235,3235,Brooklyn Brewery,40.7217239,-73.9571722,4.4,,,,
3237,3237,Lumber House Brewery,47.326323,-122.010273,4.7,,,,
3238,3238,Woinemer Hausbrauerei,49.5537344,8.6698282,4.1,,,,
3239,3239,Brauerei Schützengarten AG St. Gallen,47.4298508,9.3790851,4,,,,
3240,3240,Minocqua Brewing Company,45.8726986,-89.7103096,4.1,,,,
3242,3242,Irwin Brewing Company,38.8668393,-106.9845659,5,,,,
3243,3243,Three Boys Brewery,-43.5489729,172.6811677,4.3,,,,
3244,3244,Brouwerij Het Anker,51.0317119,4.4728093,4.4,,,,
3246,3246,Barley Creek Brewing Company,41.0523556,-75.3287526,4.3,,,,
3247,3247,The Steam Exchange Brewery,-35.5045646,138.7855522,3.9,,,,
3248,3248,Hardknott Brewery,54.206799,-3.254458,3,,,,
3250,3250,Brauhaus Ernst August,52.37320399999999,9.734594,3.8,,,,
3252,3252,Redemption Brewing Company,51.6063167,-0.0582557,4.6,,,,
3253,3253,Grayton Beer Company,30.3427473,-86.0677085,4.6,,,,
3254,3254,Brouwerij Van Den Bossche,50.8564297,3.8841352,4.2,,,,
3257,3257,Inuyama Loreley Beer Hall,35.346428,136.9460372,3.3,,,,
3259,3259,Grimm Brothers Brewhouse,40.396763,-105.046949,4.8,,,,
3260,3260,Sherwood Brewing Company,42.6320266,-82.9750688,4.4,,,,
3261,3261,Mersea Vineyard Ltd,51.78326690000001,0.9547605,4.2,,,,
3262,3262,Penobscot Bay Brewery,44.63343099999999,-68.8489139,5,,,,
3263,3263,12 Gates Brewing Company,42.9545085,-78.71405089999999,4.7,,,,
3264,3264,Brauerei HELLER GmbH,50.9306759,6.9382923,5,,,,
3265,3265,Vesterbro Bryghus,55.6756718,12.5668724,3.8,,,,
3266,3266,Old Kimmel Brewery,56.9607807,24.1230993,3,,,,
3268,3268,Brick Works Brewing and Eats,39.2989103,-75.6000228,4.4,,,,
3270,3270,The Caledonian Brewing Co Ltd,55.935737,-3.2311837,5,,,,
3272,3272,Mt Shasta Brewing Co,41.4161144,-122.3869349,3.8,,,,
3275,3275,Riverport Brewing,46.4247375,-117.0500555,4.8,,,,
3277,3277,Le Saint-Pub,47.44306900000001,-70.5075154,4.2,,,,
3278,3278,La Birreria Pedavena,46.0354239,11.8831708,4.4,,,,
3279,3279,Great North Eastern Brewing Company,54.9559328,-1.6549158,4.5,,,,
3282,3282,Deep Ellum Brewing Company,32.7808028,-96.78165969999999,4.7,,,,
3284,3284,Birdsview Brewing Company,48.5281719,-121.9129795,4.6,,,,
3286,3286,Mad Anthony Brewing Co,41.0675897,-85.15280609999999,4.4,,,,
3289,3289,Wild Wolf Brewing Company,37.8876801,-78.879995,3.9,,,,
3290,3290,High Alpine Brewing Company,38.544747,-106.927311,4.7,,,,
3291,3291,Yukon Brewing,60.73806799999999,-135.0787731,4.7,,,,
3293,3293,Brouwerij Broeder Jacob Bvba,50.9475115,4.7627388,5,,,,
3297,3297,Maritime Pacific Brewing Company,47.6626916,-122.3717697,4.3,,,,
3298,3298,Cape May Brewing Co. Tasting Room & Brewtique,39.002521,-74.912674,4.7,,,,
3300,3300,2 Brothers Brewery,-37.942725,145.06869,4.6,,,,
3301,3301,Wolverine State Brewing Co,42.269262,-83.7743996,4.6,,,,
3304,3304,Hubert Mellert Brauerei und Getränkehandel e. K.,48.30495,8.05847,0,,,,
3305,3305,Barley Days Brewery,43.9925443,-77.1873719,3.9,,,,
3306,3306,Tamamura Honten,36.7327453,138.4323176,4.6,,,,
3309,3309,"Hotel Bräu GmbH - Brauhaus Simon Strasser, Zillertal Bier Hotel Bräu GmbH",47.2333797,11.8812469,4.2,,,,
3310,3310,Pacific Beach AleHouse,32.7943424,-117.2553594,4.3,,,,
3311,3311,Birrificio Montegioco,44.8333227,8.9651254,5,,,,
3312,3312,Cervejaria Nacional,-23.5646384,-46.69053,4.4,,,,
3313,3313,Mastri birrai Umbri,42.8902,12.5567376,5,,,,
3314,3314,Birrificio Artigianale Birra Amiata,42.8702459,11.5316462,4.3,,,,
3316,3316,Tamarack Brewing Company,48.0161512,-114.2254217,4.7,,,,
3317,3317,Bandersnatch Brew Pub,33.4253705,-111.9369337,0,,,,
3319,3319,Old Brewery malt,51.6979638,17.4357976,3.8,,,,
3321,3321,Bayreuther Bierbrauerei AG,49.9476801,11.5658926,4.6,,,,
3322,3322,Cannery Row Brewing Company,36.6155272,-121.9007828,3.9,,,,
3323,3323,De Bekeerde Suster,52.3720689,4.8992417,4.2,,,,
3325,3325,Willoughby Brewing Company,41.641663,-81.4054,4.1,,,,
3326,3326,Microbirrificio Opperbacco,42.6519218,13.8868958,4.9,,,,
3328,3328,Braumanufaktur Forsthaus Templin,52.3593773,13.0235594,4,,,,
3329,3329,Tacchi Francesco,45.548049,11.673175,4,,,,
3330,3330,The Bronx Brewery,40.8019015,-73.91059899999999,4.6,,,,
3331,3331,Kawaba Denen Plaza,36.6870638,139.1075637,4.1,,,,
3333,3333,Ironbark Brewery,-31.878304,115.9686874,3.3,,,,
3334,3334,Berghoeve Brewery,52.4661069,6.5180278,4,,,,
3335,3335,Twisted X Brewing Company,30.1650939,-98.0847367,4.4,,,,
3336,3336,Broken Drum Brewery,37.9733896,-122.5290004,4,,,,
3338,3338,Badlands Brewery,-33.2573407,149.074275,3.5,,,,
3339,3339,Pivovar Svijany,50.57314479999999,15.0542123,4.5,,,,
3340,3340,Southern Star Brewing,30.3584169,-95.4775214,4.8,,,,
3345,3345,Scamark,48.8227332,2.3918335,4.8,,,,
3346,3346,Sulwath Brewers Ltd,54.9384989,-3.9322166,4.5,,,,
3347,3347,Milestone Brewery,53.1491346,-0.8077324,5,,,,
3348,3348,Copper Creek Brewing Company,33.958886,-83.376666,4.2,,,,
3349,3349,Le Trou du diable - Broue Pub et Restaurant,46.5403253,-72.7533332,4.6,,,,
3350,3350,Eagle Rock Brewery,34.1150098,-118.2435318,4.6,,,,
3351,3351,Ludlow Brewing Co,52.372437,-2.717483,4.9,,,,
3353,3353,Defiant Brewing Co,41.0584046,-74.022847,4.4,,,,
3354,3354,Invercargill Brewery & Asylum music venue,-46.4074458,168.3512484,4.4,,,,
3355,3355,Coldstream Brewery,-37.724435,145.379093,4,,,,
3357,3357,Mighty Oak Brewing Co Ltd,51.72327199999999,0.665434,5,,,,
3358,3358,Junction Craft Brewing,43.673383,-79.4781882,4.7,,,,
3360,3360,Brauerei Lasser GmbH & Co. KG,47.61142,7.664019999999999,4.6,,,,
